  270  -85      4.687867
  270  -80      4.682178
  270  -75      4.523494
  270  -70      4.543631
  270  -65      4.569321
  270  -60      4.618858
  270  -55      4.638984
  270  -50      4.645555
  270  -45      4.600000
  270  -40      4.540000
  270  -35      4.450000
  270  -30      4.380000
  270  -25      4.350000
  270  -20      4.320000
  270  -15      4.350000
  270  -10      4.430000
  270   -5      4.600000
  270    0      4.800000
  270    5      5.050000
  270   10      5.350000
  270   15      5.300000
  270   20      5.300000
  270   25      5.211560
  270   30      5.100000
  270   35      4.972680
  270   40      4.797364
  270   45      4.595104
  270   50      4.494022
  270   55      4.395310
  270   60      4.300000
  270   65      4.288083
  270   70      4.269722
  270   75      4.229425
  270   80      4.208715
  270   85      4.214148
  270   90      4.250000
  265  -90      4.700000
  265  -85      4.689792
  265  -80      4.686173
  265  -75      4.533554
  265  -70      4.557331
  265  -65      4.586800
  265  -60      4.633625
  265  -55      4.662881
  265  -50      4.669874
  265  -45      4.680000
  265  -40      4.680000
  265  -35      4.580000
  265  -30      4.500000
  265  -25      4.450000
  265  -20      4.470000
  265  -15      4.528809
  265  -10      4.616079
  265   -5      4.800000
  265    0      5.020000
  265    5      5.270000
  265   10      5.550000
  265   15      5.567472
  265   20      5.528259
  265   25      5.397424
  265   30      5.217528
  265   35      5.080986
  265   40      4.897935
  265   45      4.699414
  265   50      4.587265
  265   55      4.477572
  265   60      4.371389
  265   65      4.355020
  265   70      4.323769
  265   75      4.270229
  265   80      4.236016
  265   85      4.227801
  265   90      4.250000
  260  -90      4.700000
  260  -85      4.691860
  260  -80      4.690742
  260  -75      4.544903
  260  -70      4.573318
  260  -65      4.607839
  260  -60      4.650456
  260  -55      4.689990
  260  -50      4.722735
  260  -45      4.780000
  260  -40      4.750000
  260  -35      4.700000
  260  -30      4.650000
  260  -25      4.650000
  260  -20      4.700000
  260  -15      4.800000
  260  -10      4.900229
  260   -5      5.100000
  260    0      5.320000
  260    5      5.600000
  260   10      5.800000
  260   15      5.800000
  260   20      5.711665
  260   25      5.567687
  260   30      5.316916
  260   35      5.172117
  260   40      4.985108
  260   45      4.814809
  260   50      4.689402
  260   55      4.566720
  260   60      4.447878
  260   65      4.425297
  260   70      4.379938
  260   75      4.312213
  260   80      4.263830
  260   85      4.240794
  260   90      4.250000
  255  -90      4.700000
  255  -85      4.694065
  255  -80      4.695859
  255  -75      4.557487
  255  -70      4.591503
  255  -65      4.632313
  255  -60      4.679307
  255  -55      4.729241
  255  -50      4.783581
  255  -45      4.841124
  255  -40      4.844103
  255  -35      4.870000
  255  -30      4.900000
  255  -25      4.970000
  255  -20      5.050000
  255  -15      5.150000
  255  -10      5.350000
  255   -5      5.550000
  255    0      5.800000
  255    5      6.030000
  255   10      6.100148
  255   15      6.000000
  255   20      5.900000
  255   25      5.616760
  255   30      5.409723
  255   35      5.257155
  255   40      5.083782
